order_id,delivery_status,actual_ship_days,scheduled_ship_days,shipping_mode
50688,Shipping on time,4,4,Standard Class
49445,Late delivery,6,4,Standard Class
47938,Shipping on time,4,4,Standard Class
45249,Late delivery,5,4,Standard Class
41874,Late delivery,5,4,Standard Class
41572,Advance shipping,3,4,Standard Class
46062,Advance shipping,3,4,Standard Class
41785,Late delivery,6,4,Standard Class
42971,Advance shipping,2,4,Standard Class
44677,Advance shipping,3,4,Standard Class
43266,Advance shipping,2,4,Standard Class
50688,Shipping on time,4,4,Standard Class
47917,Advance shipping,3,4,Standard Class
48901,Advance shipping,2,4,Standard Class
44265,Shipping canceled,6,4,Standard Class
41590,Shipping canceled,6,4,Standard Class
45987,Shipping canceled,3,4,Standard Class
44452,Shipping canceled,3,4,Standard Class
49218,Shipping canceled,4,4,Standard Class
47840,Shipping canceled,6,4,Standard Class
47493,Shipping canceled,4,4,Standard Class
45987,Shipping canceled,3,4,Standard Class
41590,Shipping canceled,6,4,Standard Class
64274,Shipping canceled,5,4,Standard Class
13298,Shipping canceled,4,4,Standard Class
62786,Shipping canceled,2,4,Standard Class
13939,Shipping canceled,5,4,Standard Class
46864,Shipping canceled,5,4,Standard Class
16590,Shipping canceled,6,4,Standard Class
62840,Shipping canceled,6,4,Standard Class
66959,Shipping canceled,5,4,Standard Class
63220,Shipping canceled,6,4,Standard Class
19642,Shipping canceled,3,4,Standard Class
65439,Shipping canceled,5,4,Standard Class
62840,Shipping canceled,6,4,Standard Class
17363,Shipping canceled,4,4,Standard Class
13298,Shipping canceled,4,4,Standard Class
18237,Shipping canceled,3,4,Standard Class
66958,Shipping canceled,4,4,Standard Class
66764,Shipping canceled,5,4,Standard Class
66764,Shipping canceled,5,4,Standard Class
48193,Shipping canceled,4,4,Standard Class
15231,Advance shipping,2,4,Standard Class
10451,Advance shipping,2,4,Standard Class
10459,Late delivery,5,4,Standard Class
64222,Advance shipping,3,4,Standard Class
63907,Advance shipping,3,4,Standard Class
19178,Shipping on time,4,4,Standard Class
67046,Advance shipping,2,4,Standard Class
65312,Advance shipping,3,4,Standard Class
16436,Advance shipping,2,4,Standard Class
11822,Advance shipping,3,4,Standard Class
19528,Shipping on time,4,4,Standard Class
49763,Shipping on time,4,4,Standard Class
16013,Shipping on time,4,4,Standard Class
17347,Advance shipping,3,4,Standard Class
19496,Advance shipping,2,4,Standard Class
62789,Late delivery,5,4,Standard Class
11674,Late delivery,5,4,Standard Class
67866,Advance shipping,2,4,Standard Class
13599,Late delivery,5,4,Standard Class
10384,Late delivery,5,4,Standard Class
63115,Late delivery,6,4,Standard Class
63516,Advance shipping,2,4,Standard Class
62086,Advance shipping,2,4,Standard Class
62817,Advance shipping,3,4,Standard Class
10856,Advance shipping,2,4,Standard Class
14685,Late delivery,6,4,Standard Class
66229,Late delivery,5,4,Standard Class
14924,Late delivery,5,4,Standard Class
49839,Late delivery,5,4,Standard Class
12393,Shipping on time,4,4,Standard Class
65898,Shipping on time,4,4,Standard Class
64599,Late delivery,5,4,Standard Class
65370,Late delivery,6,4,Standard Class
19732,Advance shipping,3,4,Standard Class
67549,Late delivery,5,4,Standard Class
67549,Late delivery,5,4,Standard Class
67866,Advance shipping,2,4,Standard Class
67275,Late delivery,6,4,Standard Class
46863,Shipping on time,4,4,Standard Class
62306,Advance shipping,2,4,Standard Class
10451,Advance shipping,2,4,Standard Class
18213,Shipping on time,4,4,Standard Class
16863,Shipping on time,4,4,Standard Class
24764,Late delivery,5,4,Standard Class
21522,Advance shipping,3,4,Standard Class
26670,Late delivery,6,4,Standard Class
21971,Advance shipping,2,4,Standard Class
76849,Late delivery,5,4,Standard Class
27357,Advance shipping,3,4,Standard Class
29283,Shipping on time,4,4,Standard Class
30724,Late delivery,5,4,Standard Class
74454,Late delivery,5,4,Standard Class
24558,Shipping on time,4,4,Standard Class
24230,Late delivery,6,4,Standard Class
26821,Advance shipping,2,4,Standard Class
23211,Advance shipping,2,4,Standard Class
21868,Shipping on time,4,4,Standard Class
47009,Late delivery,5,4,Standard Class
42271,Advance shipping,2,4,Standard Class
50628,Shipping on time,4,4,Standard Class
24764,Late delivery,5,4,Standard Class
21907,Advance shipping,3,4,Standard Class
72442,Advance shipping,3,4,Standard Class
27357,Advance shipping,3,4,Standard Class
21966,Advance shipping,2,4,Standard Class
31169,Late delivery,5,4,Standard Class
21906,Advance shipping,2,4,Standard Class
72460,Late delivery,6,4,Standard Class
26861,Advance shipping,2,4,Standard Class
76992,Advance shipping,3,4,Standard Class
22792,Advance shipping,3,4,Standard Class
24438,Shipping on time,4,4,Standard Class
27957,Advance shipping,3,4,Standard Class
26821,Advance shipping,2,4,Standard Class
21868,Shipping on time,4,4,Standard Class
47899,Late delivery,5,4,Standard Class
27918,Shipping on time,4,4,Standard Class
22900,Late delivery,6,4,Standard Class
30997,Advance shipping,3,4,Standard Class
26183,Shipping on time,4,4,Standard Class
24314,Late delivery,5,4,Standard Class
21267,Advance shipping,3,4,Standard Class
31169,Late delivery,5,4,Standard Class
30712,Advance shipping,3,4,Standard Class
27207,Advance shipping,3,4,Standard Class
76847,Advance shipping,3,4,Standard Class
21906,Advance shipping,2,4,Standard Class
21407,Advance shipping,3,4,Standard Class
25050,Late delivery,6,4,Standard Class
24438,Shipping on time,4,4,Standard Class
23807,Advance shipping,3,4,Standard Class
21349,Late delivery,5,4,Standard Class
22224,Late delivery,5,4,Standard Class
49806,Advance shipping,2,4,Standard Class
47044,Late delivery,5,4,Standard Class
41676,Advance shipping,2,4,Standard Class
49598,Shipping on time,4,4,Standard Class
42130,Late delivery,6,4,Standard Class
26036,Advance shipping,2,4,Standard Class
29746,Advance shipping,2,4,Standard Class
27457,Advance shipping,3,4,Standard Class
21309,Late delivery,5,4,Standard Class
23267,Advance shipping,3,4,Standard Class
23706,Advance shipping,2,4,Standard Class
27729,Late delivery,5,4,Standard Class
30519,Late delivery,5,4,Standard Class
21267,Advance shipping,3,4,Standard Class
30658,Shipping on time,4,4,Standard Class
30323,Shipping on time,4,4,Standard Class
30712,Advance shipping,3,4,Standard Class
30044,Late delivery,5,4,Standard Class
74194,Late delivery,5,4,Standard Class
72458,Shipping on time,4,4,Standard Class
25050,Late delivery,6,4,Standard Class
74451,Advance shipping,2,4,Standard Class
22297,Advance shipping,3,4,Standard Class
24552,Advance shipping,3,4,Standard Class
44706,Advance shipping,2,4,Standard Class
48950,Late delivery,6,4,Standard Class
47600,Late delivery,6,4,Standard Class
47044,Late delivery,5,4,Standard Class
43257,Advance shipping,3,4,Standard Class
49888,Shipping on time,4,4,Standard Class
42130,Late delivery,6,4,Standard Class
24752,Advance shipping,3,4,Standard Class
24548,Shipping on time,4,4,Standard Class
73906,Advance shipping,2,4,Standard Class
27729,Late delivery,5,4,Standard Class
28355,Late delivery,6,4,Standard Class
23456,Advance shipping,2,4,Standard Class
74193,Shipping on time,4,4,Standard Class
50466,Advance shipping,2,4,Standard Class
50377,Advance shipping,3,4,Standard Class
61855,Late delivery,6,4,Standard Class
67415,Late delivery,6,4,Standard Class
66794,Late delivery,5,4,Standard Class
17467,Advance shipping,3,4,Standard Class
16419,Late delivery,5,4,Standard Class
65249,Late delivery,5,4,Standard Class
17449,Late delivery,5,4,Standard Class
63803,Shipping on time,4,4,Standard Class
16969,Late delivery,5,4,Standard Class
16369,Late delivery,5,4,Standard Class
66702,Advance shipping,3,4,Standard Class
10584,Late delivery,5,4,Standard Class
17368,Shipping on time,4,4,Standard Class
20291,Advance shipping,2,4,Standard Class
14384,Late delivery,5,4,Standard Class
64066,Advance shipping,2,4,Standard Class
67292,Advance shipping,3,4,Standard Class
65855,Late delivery,6,4,Standard Class
64531,Advance shipping,2,4,Standard Class
19168,Shipping on time,4,4,Standard Class
16299,Late delivery,5,4,Standard Class
17228,Shipping on time,4,4,Standard Class
68289,Late delivery,5,4,Standard Class
47509,Late delivery,5,4,Standard Class
17211,Advance shipping,2,4,Standard Class
64894,Late delivery,5,4,Standard Class
67818,Shipping on time,4,4,Standard Class
16218,Shipping on time,4,4,Standard Class
11391,Advance shipping,2,4,Standard Class
17386,Advance shipping,2,4,Standard Class
11968,Shipping on time,4,4,Standard Class
46305,Late delivery,6,4,Standard Class
16218,Shipping on time,4,4,Standard Class
19973,Shipping on time,4,4,Standard Class
15787,Advance shipping,3,4,Standard Class
11378,Shipping on time,4,4,Standard Class
62260,Late delivery,6,4,Standard Class
11083,Shipping on time,4,4,Standard Class
65174,Late delivery,5,4,Standard Class
44442,Advance shipping,3,4,Standard Class
42783,Shipping on time,4,4,Standard Class
64677,Advance shipping,3,4,Standard Class
66219,Late delivery,5,4,Standard Class
44816,Advance shipping,2,4,Standard Class
47002,Advance shipping,3,4,Standard Class
10502,Advance shipping,3,4,Standard Class
63843,Shipping on time,4,4,Standard Class
62237,Advance shipping,3,4,Standard Class
13907,Advance shipping,3,4,Standard Class
63576,Advance shipping,2,4,Standard Class
18448,Shipping on time,4,4,Standard Class
17524,Late delivery,5,4,Standard Class
19333,Shipping on time,4,4,Standard Class
64150,Late delivery,6,4,Standard Class
64920,Late delivery,6,4,Standard Class
16378,Shipping on time,4,4,Standard Class
67331,Advance shipping,2,4,Standard Class
67037,Advance shipping,3,4,Standard Class
63349,Late delivery,5,4,Standard Class
19309,Late delivery,5,4,Standard Class
49936,Advance shipping,2,4,Standard Class
11749,Late delivery,5,4,Standard Class
49936,Advance shipping,2,4,Standard Class
16767,Advance shipping,3,4,Standard Class
61664,Late delivery,5,4,Standard Class
63512,Advance shipping,3,4,Standard Class
17726,Advance shipping,2,4,Standard Class
12540,Late delivery,6,4,Standard Class
14100,Late delivery,6,4,Standard Class
16098,Shipping on time,4,4,Standard Class
14660,Late delivery,6,4,Standard Class
41718,Shipping on time,4,4,Standard Class
64500,Late delivery,6,4,Standard Class
10586,Advance shipping,2,4,Standard Class
45291,Advance shipping,2,4,Standard Class
15459,Late delivery,5,4,Standard Class
16093,Shipping on time,4,4,Standard Class
10584,Late delivery,5,4,Standard Class
61596,Advance shipping,2,4,Standard Class
68374,Late delivery,5,4,Standard Class
50588,Shipping on time,4,4,Standard Class
42087,Advance shipping,3,4,Standard Class
13528,Shipping on time,4,4,Standard Class
18135,Late delivery,6,4,Standard Class
15199,Late delivery,5,4,Standard Class
68369,Late delivery,5,4,Standard Class
46859,Late delivery,5,4,Standard Class
63992,Advance shipping,3,4,Standard Class
16969,Late delivery,5,4,Standard Class
18120,Late delivery,6,4,Standard Class
14544,Late delivery,5,4,Standard Class
13991,Advance shipping,2,4,Standard Class
906,Advance shipping,2,4,Standard Class
5479,Late delivery,5,4,Standard Class
51396,Advance shipping,2,4,Standard Class
10116,Shipping canceled,2,4,Standard Class
1756,Shipping canceled,2,4,Standard Class
10014,Shipping canceled,5,4,Standard Class
1991,Shipping canceled,2,4,Standard Class
52533,Shipping canceled,4,4,Standard Class
52533,Shipping canceled,4,4,Standard Class
2332,Shipping canceled,3,4,Standard Class
10276,Shipping canceled,2,4,Standard Class
2911,Shipping canceled,2,4,Standard Class
53568,Shipping canceled,4,4,Standard Class
53568,Shipping canceled,4,4,Standard Class
25688,Shipping canceled,4,4,Standard Class
48954,Shipping canceled,5,4,Standard Class
25688,Shipping canceled,4,4,Standard Class
47743,Shipping canceled,4,4,Standard Class
45339,Shipping canceled,5,4,Standard Class
43521,Advance shipping,2,4,Standard Class
22468,Shipping on time,4,4,Standard Class
29880,Late delivery,6,4,Standard Class
21197,Advance shipping,3,4,Standard Class
22261,Advance shipping,2,4,Standard Class
24853,Shipping on time,4,4,Standard Class
23585,Late delivery,6,4,Standard Class
30963,Shipping on time,4,4,Standard Class
24118,Shipping on time,4,4,Standard Class
42287,Advance shipping,3,4,Standard Class
21197,Advance shipping,3,4,Standard Class
21697,Advance shipping,3,4,Standard Class
21691,Advance shipping,2,4,Standard Class
23878,Shipping on time,4,4,Standard Class
30214,Late delivery,5,4,Standard Class
29871,Advance shipping,2,4,Standard Class
22261,Advance shipping,2,4,Standard Class
20594,Late delivery,5,4,Standard Class
29107,Advance shipping,3,4,Standard Class
21698,Shipping on time,4,4,Standard Class
20918,Shipping on time,4,4,Standard Class
29959,Late delivery,5,4,Standard Class
45126,Advance shipping,2,4,Standard Class
26871,Advance shipping,2,4,Standard Class
23751,Advance shipping,2,4,Standard Class
22612,Advance shipping,3,4,Standard Class
29862,Advance shipping,3,4,Standard Class
20755,Late delivery,6,4,Standard Class
30267,Advance shipping,3,4,Standard Class
31211,Advance shipping,2,4,Standard Class
27007,Advance shipping,3,4,Standard Class
46073,Shipping on time,4,4,Standard Class
27007,Advance shipping,3,4,Standard Class
20755,Late delivery,6,4,Standard Class
24118,Shipping on time,4,4,Standard Class
21691,Advance shipping,2,4,Standard Class
26510,Late delivery,6,4,Standard Class
43468,Shipping on time,4,4,Standard Class
43468,Shipping on time,4,4,Standard Class
31000,Late delivery,6,4,Standard Class
22988,Shipping on time,4,4,Standard Class
29993,Shipping on time,4,4,Standard Class
28568,Shipping on time,4,4,Standard Class
31000,Late delivery,6,4,Standard Class
20773,Shipping on time,4,4,Standard Class
43640,Late delivery,6,4,Standard Class
23967,Advance shipping,3,4,Standard Class
21016,Advance shipping,2,4,Standard Class
27005,Late delivery,6,4,Standard Class
25606,Advance shipping,2,4,Standard Class
30335,Late delivery,6,4,Standard Class
29270,Late delivery,6,4,Standard Class
31269,Late delivery,5,4,Standard Class
24820,Late delivery,6,4,Standard Class
25847,Advance shipping,3,4,Standard Class
42154,Late delivery,5,4,Standard Class
45036,Advance shipping,2,4,Standard Class
45863,Shipping on time,4,4,Standard Class
20929,Late delivery,5,4,Standard Class
23464,Late delivery,5,4,Standard Class
44316,Advance shipping,2,4,Standard Class
27647,Advance shipping,3,4,Standard Class
24878,Shipping on time,4,4,Standard Class
42152,Advance shipping,3,4,Standard Class
46401,Advance shipping,2,4,Standard Class
20929,Late delivery,5,4,Standard Class
48844,Late delivery,5,4,Standard Class
22481,Advance shipping,2,4,Standard Class
30713,Shipping on time,4,4,Standard Class
31018,Shipping on time,4,4,Standard Class
27005,Late delivery,6,4,Standard Class
75796,Shipping on time,2,2,Second Class
75795,Late delivery,6,4,Standard Class
75794,Late delivery,5,4,Standard Class
75793,Shipping on time,4,4,Standard Class
75792,Advance shipping,3,4,Standard Class
75791,Shipping on time,2,2,Second Class
75790,Late delivery,6,2,Second Class
75789,Late delivery,2,1,First Class
75788,Late delivery,2,1,First Class
75787,Late delivery,2,1,First Class
75786,Late delivery,2,1,First Class
75785,Late delivery,6,4,Standard Class
75784,Late delivery,5,4,Standard Class
75783,Shipping on time,4,4,Standard Class
75782,Advance shipping,3,4,Standard Class
75781,Advance shipping,2,4,Standard Class
75780,Shipping canceled,6,4,Standard Class
75779,Late delivery,5,2,Second Class
75778,Late delivery,4,2,Second Class
75777,Late delivery,3,2,Second Class
75776,Late delivery,2,1,First Class
75775,Late delivery,2,1,First Class
75774,Late delivery,2,1,First Class
75773,Late delivery,2,1,First Class
75772,Late delivery,2,1,First Class
75771,Shipping on time,0,0,Same Day
75770,Late delivery,6,4,Standard Class
75769,Late delivery,5,4,Standard Class
75768,Shipping on time,4,4,Standard Class
75767,Advance shipping,3,4,Standard Class
75766,Advance shipping,2,4,Standard Class
75765,Late delivery,6,4,Standard Class
75764,Late delivery,5,2,Second Class
75763,Late delivery,4,2,Second Class
75762,Late delivery,3,2,Second Class
75761,Shipping on time,2,2,Second Class
75760,Late delivery,6,2,Second Class
75759,Late delivery,2,1,First Class
75758,Late delivery,4,2,Second Class
